physics_bn.pdf	121GCSD2909n-ETowJfdtzqOoVcdAe9Fx
physics_en.pdf	1kL28DEmjHdGa1ke8s9em_Bo0mIm3fPcu
chemistry_bn.pdf	1m2QJVWBp1da99iU6GH-u0IldYflZuCFR
chemistry_en.pdf	1jPQhyTeNrI-e8qQdB-yWbxOhh1XKdEjr
mathematics_bn.pdf	1IuuYwHXUpTGHOpumKq-x6Th4h2xf1b9s
mathematics_en.pdf	1qMHB4hCVg-5yPtiV5UoWyGf2Q2gpOAqm
english_for_today.pdf	1Y7ygihk1dAkbWcBbPG9oFU3F_CCZ1gGa
english_grammar_and_composition.pdf	1iVqQ5X3jw3UmnHKclSKkDyD4R2m9dY9J
